Root Domain,Location on Site,Technology Spend,Sales Revenue,Social,Employees,SKU,Company,Vertical,Page Rank,Emails,X,Twitter,Instagram,City,State,Zip,Country,First Detected,Last Found,First Indexed,Last Indexed,eCommerce Platform,CMS Platform,CRM Platform,CRuX Rank,Cloudflare Rank,Exclusion,Compliance
fivestarcleaningmd.com,fivestarcleaningmd.com,$250,,0,0,0,,Business And Industrial,25787573,frank@fivestarcleaningmd.com,,,,Millersville,MD,21108,US,12/01/2019,18/10/2023,12/05/2012,18/10/2023,,Newfold Digital;WordPress,,-,-,-,-
fivestares.net,fivestares.net/*,$100,$9534,,,,Fivestares,,Outside Top 100m,fivestarelectricservicellc@outlook.com,,,,Kyle,TX,78640,US,17/06/2023,18/10/2023,18/04/2023,18/10/2023,Wix Stores,Wix,,-,-,-,-
fivestarhockinghills.com,fivestarhockinghills.com,$100,,,,,by Five StarLodging Solutions LLC,Business And Industrial,Outside Top 100m,info@fivestarhockinghills.com,,,,Logan,OH,43138,US,03/03/2020,18/10/2023,02/06/2019,18/10/2023,,Wix,,-,-,-,-
fixitguychicago.com,fixitguychicago.com,$100,,0,0,0,,Home And Garden,22171262,robert@fixitguychicago.com;info@fixitguychicago.com,,,,Chicago,IL,60647,US,03/03/2020,18/10/2023,30/05/2013,18/10/2023,,Wix,,Top 50m,-,-,-
fixitnick.org,fixitnick.org,$250,$27041,0,0,0,Fixit Nick,,Outside Top 100m,,,,,,,,,31/12/2022,18/10/2023,31/07/2021,18/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
fixitpacific.com,fixitpacific.com,$250,,0,0,0,Pacific Garage Door Service LLC,Automotive And Vehicles,27402248,info@fixitpacific.com,,twitter.com/fixitpacific,instagram.com/fixitpacific,Scottsdale,AZ,85255,US,03/03/2020,17/06/2023,15/02/2016,18/10/2023,,WordPress,,-,-,-,-
fixmyboatusa.com,fixmyboatusa.com,$250,,,,,,Automotive And Vehicles,84749285,,,,,Fort Pierce,FL,34982,US,10/11/2021,18/10/2023,03/09/2021,18/10/2023,,WordPress,,-,-,-,-
fixrightnow.com,fixrightnow.com,$100,,0,0,0,Affordable Heating And Air,Business And Industrial,27458273,tyler@fixrightnow.com,,,,Huntington,Indiana,46750,US,17/04/2022,23/09/2023,28/12/2014,18/10/2023,,WordPress,,-,-,-,-
fixterllc.com,fixterllc.com,$250,,0,0,0,,,Outside Top 100m,,,,,South Weymouth,MA,2190,US,21/07/2022,18/10/2023,27/08/2021,18/10/2023,,WordPress,,-,-,-,-
fixthathandyman.com,fixthathandyman.com,$100,,,,,,,Outside Top 100m,,,,,,,,,23/11/2022,29/07/2023,05/11/2022,18/10/2023,,GoDaddy Website Builder,,-,-,-,-
fixthisgaragedoor.com,fixthisgaragedoor.com,$100,$3771,0,0,0,Fix This Garage Door,Automotive And Vehicles,43296397,sean@fixthisgaragedoor.com,,twitter.com/fixthisgaragedr,instagram.com/fixthisgaragedoor,Fort Worth,TX,76131,US,18/03/2020,18/10/2023,24/12/2016,18/10/2023,,WordPress,,-,-,-,-
fixtproplumbers.com,fixtproplumbers.com,$500,$30047,0,0,0,,,Outside Top 100m,,,,,Bethany,OK,73008,US,27/03/2021,18/10/2023,15/12/2020,18/10/2023,Ecwid,Thryv;Duda;WordPress;Camilyo,,-,-,-,-
fixxercompany.com,fixxercompany.com,$100,,0,0,0,Fixxer Company Plumbing,Business And Industrial,17900315,,,twitter.com/fixxercompany,,Mesquite,TX,75149,US,21/07/2020,18/10/2023,04/01/2014,18/10/2023,,WordPress,,-,-,-,-
flairhvac.com,flairhvac.com,$100,,0,0,0,FL-Air Heating & Cooling,Business And Industrial,38980751,contact@flairhvac.com,,,,Lutz,FL,33549,US,23/09/2023,07/10/2023,25/08/2019,18/10/2023,,Synchrony;WordPress;Beaver Builder,,Top 50m,-,-,-
flamingocoolsvegas.com,flamingocoolsvegas.com,$100,,,,,Flamingo Cooling & Heating LLC,Business And Industrial,61913925,,,twitter.com/flamingocooling,instagram.com/flamingocooling,Las Vegas,NV,89169,US,02/06/2019,18/10/2023,02/06/2019,18/10/2023,,GoDaddy Website Builder,,-,-,-,-
flashsnow-trashnyc.com,flashsnow-trashnyc.com,$100,,,,,,,Outside Top 100m,,,,,,,,,05/11/2022,18/10/2023,05/11/2022,18/10/2023,,GoDaddy Website Builder,,-,-,-,-
flavinelectric.com,flavinelectric.com,$100,,,,,,,Outside Top 100m,scott@flavinelectric.com,,,,,,,,17/09/2023,18/10/2023,04/11/2022,18/10/2023,,Editor X;Wix,,-,-,-,-
flawlessexteriorcleaning.com,flawlessexteriorcleaning.com,$100,,0,0,0,Flawless Exterior Cleaning,Business And Industrial,73879560,Robin@onlineotter.com,,,,,,,,21/07/2020,18/10/2023,21/07/2020,18/10/2023,,WordPress,,-,-,-,-
floatinggoathandyman.com,floatinggoathandyman.com,$500,,,,,Floating Goat Handyman Services,,Outside Top 100m,floatinggoathandyman@gmail.com,,,,Salt Lake City,UT,84115,US,21/02/2023,18/10/2023,21/02/2023,18/10/2023,,WordPress,,-,-,-,-
floorcleanerfred.com,floorcleanerfred.com,$100,,0,0,0,Floor Cleaner Fred,Business And Industrial,37798954,contact@floorcleanerfred.com,,,instagram.com/floorcleanerfred,San Diego,CA,92131,US,03/03/2020,18/10/2023,02/04/2019,18/10/2023,,WordPress,,-,-,-,California CCPA
floorcleanings.com,floorcleanings.com,$500,,0,0,0,,Home And Garden,26422892,gunderwood@floorcleanings.com;sales@floorcleanings.com;ussales@floorcleanings.com,,,,,,,,05/09/2021,18/10/2023,03/10/2016,18/10/2023,,WordPress,CHIIRP,Top 50m,-,-,-
floorprocarpetcleaner.com,floorprocarpetcleaner.com,$100,,0,0,0,Floor Pro - Quality Cleaning,Business And Industrial,16899113,,,,instagram.com/floorprosc,Lexington,SC,29072,US,21/09/2021,18/10/2023,28/12/2014,18/10/2023,,Unbounce;WordPress,,-,-,-,-
floorshinellc.com,floorshinellc.com,$1000,,0,0,0,,,Outside Top 100m,,,,,,,,,12/10/2022,30/07/2023,02/07/2020,18/10/2023,,WordPress,,-,-,-,-
floridaautoceramics.com,floridaautoceramics.com,$100,$8366,0,0,0,Florida Auto Ceramics,Automotive And Vehicles,84760958,info@floridaautoceramics.com,,,,Jupiter,FL,33458,US,05/09/2021,18/10/2023,09/04/2018,18/10/2023,,WordPress,,-,-,-,-
floridacoolingteam.com,floridacoolingteam.com/*,$100,,,,,,,Outside Top 100m,office@floridacoolingteam.com,,,,,,,,15/10/2023,18/10/2023,14/10/2023,18/10/2023,,WordPress,,-,-,-,-
floridaecoliving.com,floridaecoliving.com,$500,,,,,Florida EcoLiving,,Outside Top 100m,team@floridaecoliving.com,,,,Orlando,FL,32801,US,30/07/2023,30/07/2023,31/08/2021,18/10/2023,,Voomly;WordPress,,-,-,-,-
floridagaragedoorpros.com,floridagaragedoorpros.com,$100,,0,0,0,Florida Garage Door Pros,Automotive And Vehicles,15005425,sales@floridagaragedoorpros.com,,twitter.com/florida_door,instagram.com/floridagaragedoorpros,,,,,21/05/2020,18/10/2023,25/08/2019,18/10/2023,,WordPress,,Top 10m,-,-,-
floridagaragedoors.net,floridagaragedoors.net,$250,$18445,500,0,0,Florida Garage Doors.net,Business And Industrial,14737880,info@floridagaragedoors.net;sales@floridagaragedoors.net,,,instagram.com/floridagaragedoorsnet,Jacksonville,FL,32217,US,03/03/2020,18/10/2023,20/03/2003,18/10/2023,Ecwid;Wix Stores,Wix,,Top 50m,-,-,-
floridainspection.center,floridainspection.center,$1000,,,,,Florida Inspection Center,Business And Industrial,24538900,,,,,,,,,23/11/2022,24/09/2023,24/09/2018,18/10/2023,,WordPress;Storefront WooTheme,Hubspot,-,-,-,-
floridamoldchick.com,floridamoldchick.com/*,$100,,0,0,0,,,Outside Top 100m,astriedieck@gmail.com,,,,,,,,26/02/2023,21/09/2023,19/02/2023,08/10/2023,,WordPress,,-,-,-,-
floridarestorationservice.com,plumbingaroundtheclock.floridarestorationservice.com,$100,,0,0,0,,,55953292,,,,,,,,,18/07/2023,10/09/2023,17/09/2010,18/10/2023,,WordPress,,-,-,-,-
floridascorpion.com,floridascorpion.com,$100,,0,0,0,,,Outside Top 100m,filler@godaddy.com,,,,,,,,10/02/2023,18/10/2023,25/08/2019,18/10/2023,,Google Search Appliance;GoDaddy Website Builder,,-,-,-,-
floridavacuumcenter.com,floridavacuumcenter.com,$100,,0,0,0,,,84761904,filler@godaddy.com,,,,,,,,03/04/2022,18/10/2023,16/03/2022,18/10/2023,,Google Search Appliance;GoDaddy Website Builder,,Top 50m,-,-,-
flowpw.com,flowpw.com,$100,,0,0,0,,,Outside Top 100m,,,,,,,,,19/09/2023,23/09/2023,15/05/2022,18/10/2023,,Google Search Appliance;GoDaddy Website Builder,,-,-,-,-
flyhvac.com,flyhvac.com,$100,,0,0,0,FLY HVAC,,73258533,filler@godaddy.com,,,,Houston,TX,77036,US,01/07/2022,18/10/2023,20/06/2015,18/10/2023,,Google Search Appliance;Synchrony;GoDaddy Website Builder,,-,-,-,-
flynnelectrical.com,flynnelectrical.com,$100,$15019,100,0,0,Flynn Electrical Ltd,Automotive And Vehicles,65814172,office@flynnelectrical.com;jason.flynn@flynnelectrical.com,,,instagram.com/flynnelectrical,Conception Bay,NL,A1X,CA,12/10/2022,19/09/2023,02/04/2018,18/10/2023,Wix Stores,Wix,,-,-,-,-
flythelinehs.com,flythelinehs.com,$100,,,,,,,Outside Top 100m,info@flythelinehs.com,,,,,,,,18/10/2023,18/10/2023,18/10/2023,18/10/2023,,WordPress,,-,-,-,-
fmbsac.com,fmbsac.com,$100,,0,0,0,Florida Mechanical Building Supplies LLC,,Outside Top 100m,,,,,New York City,NY,10017,US,18/06/2023,18/10/2023,21/02/2023,18/10/2023,,Weblium,,-,-,-,-
foco-freshdetail.com,foco-freshdetail.com,$250,,0,0,0,,,Outside Top 100m,,,,,,,,,18/06/2023,18/10/2023,20/04/2023,18/10/2023,,,,-,-,-,-
foltzandsons.com,foltzandsons.com,$250,,,,,Foltz and Sons Electric,Business And Industrial,12068866,glenn@foltzandsons.com,,,,Spearfish,SD,57783,US,23/12/2019,19/10/2023,25/05/2015,19/10/2023,,Google Search Appliance;WordPress,,-,-,-,-
force-elegance.com,force-elegance.com/*,$1000,,0,0,0,,Law  Govt And Politics,84775088,chris@brute-elegance.com,,,,,,,,05/09/2021,19/10/2023,17/09/2020,19/10/2023,,LeadPages,Hubspot,-,-,-,-
forceappliancerepair.com,forceappliancerepair.com,$100,$15019,,,,,,Outside Top 100m,forceappliancerepair@gmail.com,,,,,,,,16/05/2023,19/10/2023,14/03/2023,19/10/2023,Wix Stores,Wix,,-,-,-,-
forceheatcool.com,forceheatcool.com,$100,,,,,,Law  Govt And Politics,84775211,tonya@forceheatcool.com,,twitter.com/forcemechanical,,Jackson,MI,49201,US,30/04/2019,19/10/2023,12/03/2018,19/10/2023,,Wix,,-,-,-,-
forecleania.com,forecleania.com,$250,$29616,0,0,0,ForeCleanIA,Automotive And Vehicles,Outside Top 100m,service@forecleania.com,,,,,,,,01/09/2022,19/10/2023,15/06/2021,19/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
foremostrepairs.com,foremostrepairs.com,$100,,,,,,Home And Garden,63811723,,,,,,,,,06/03/2021,19/10/2023,20/05/2011,19/10/2023,,,,-,-,-,-
forevercarpetcleaning.com,forevercarpetcleaning.com,$100,,0,0,0,,Business And Industrial,Outside Top 100m,,,,,,,,,18/04/2022,23/09/2023,15/12/2020,19/10/2023,,SiteBuilder;WebsiteBuilder,,-,-,-,-
fornoffelectric.com,fornoffelectric.com,$100,,,,,Fornoff Electric Inc,Automotive And Vehicles,22663193,info@fornoffelectric.com,,twitter.com/fornoffelectric,,Thousand Oaks,CA,91360,US,20/01/2019,19/10/2023,23/06/2002,19/10/2023,,WordPress,,-,-,-,California CCPA
forrestexcavationmaine.net,forrestexcavationmaine.net,$500,,0,0,0,,,53537097,,,,,Mount Vernon,ME,4352,US,27/03/2023,19/10/2023,25/08/2019,19/10/2023,,Townsquare Interactive;WordPress,,-,-,-,-
forthuntplumbing.com,forthuntplumbing.com,$1000,,0,0,0,Fort Hunt Plumbing,Home And Garden,Outside Top 100m,info@forthuntplumbing.com,,,,,,,,30/07/2023,25/09/2023,08/02/2011,19/10/2023,,WordPress,,-,-,-,-
fortwaynesewerservice.com,fortwaynesewerservice.com,$250,,0,0,0,,Business And Industrial,38299340,,,,,Fort Wayne,IN,46803,US,16/09/2020,19/10/2023,21/04/2020,19/10/2023,,WordPress,,-,-,-,-
fortworthkwikdry.com,fortworthkwikdry.com,$100,,0,0,0,Fort Worth Kwik Dry Total Cleaning,Business And Industrial,Outside Top 100m,DFWkwikdry@gmail.com,,,,,,,,10/11/2021,23/09/2023,27/08/2021,09/10/2023,,SiteBuilder;WordPress;WebsiteBuilder,,-,-,-,-
forward-detailing.com,forward-detailing.com,$500,$58405,250,0,0,,Finance,Outside Top 100m,d.ansara@forward-detailing.com;j.smith@forward-detailing.com,,,instagram.com/forward.detailing,,,,,27/03/2023,18/06/2023,02/04/2020,19/10/2023,Webflow Ecommerce,Webflow,,Top 50m,-,-,-
forzimp.com,forzimp.com,$100,,0,0,0,For Zimp,Business And Industrial,53910542,info@forzimp.com,,,,,,,,26/05/2023,19/10/2023,08/02/2011,19/10/2023,,WordPress,,-,-,-,-
fourelementservice.com,fourelementservice.com,$500,,0,0,0,,Business And Industrial,18126498,,,,,,IL,60047,US,31/07/2021,19/10/2023,02/02/2020,19/10/2023,,WordPress,,-,-,-,-
fourquartersinc.com,fourquartersinc.com,$1000,$96157,0,0,0,Four Quarters,Business And Industrial,Outside Top 100m,contact@fourquartersinc.com,,,,Riverton,NJ,8077,US,01/09/2022,19/10/2023,08/02/2011,19/10/2023,Wix Stores,Wix;WordPress,,Top 50m,-,-,-
fourseasonsgd.com,fourseasonsgd.com,$1000,,0,0,0,,Automotive And Vehicles,20782612,info@fourseasonsgd.com,,,,,IL,60172,US,17/03/2023,19/10/2023,24/09/2018,19/10/2023,,Plesk,,Top 50m,-,-,-
fourseasonsserviceco.com,fourseasonsserviceco.com,$100,,0,0,0,Four Seasons Service Co,Technology And Computing,58903491,cleanburn@conwaycorp.net,,,,Conway,AR,72032,US,07/11/2017,19/10/2023,22/02/2016,19/10/2023,,WordPress,,-,-,-,-
foxfamilyelectric.com,foxfamilyelectric.com,$1000,$115445,,,,,Automotive And Vehicles,33045340,davidf@foxfamilyelectric.com,,,,West Monroe,LA,71291,US,18/06/2023,24/09/2023,07/02/2011,19/10/2023,Ecwid,Duda;Thryv;Camilyo,,-,-,-,-
foxfamilyhvac.com,foxfamilyhvac.com,$250,,0,0,0,Fox Family Heating & Air,Home And Garden,13408683,,,twitter.com/foxfamilyhvac,instagram.com/foxfamilyhvac,Rancho Cordova,CA,95742,US,18/03/2020,19/10/2023,14/09/2015,19/10/2023,,WordPress,,Top 5m,-,-,California CCPA
fpmaintenance.com,fpmaintenance.com,$100,,,,,Four Points Property Maintenance LLC,,84788088,,,,,Haverhill,MA,1835,US,03/03/2020,19/10/2023,24/02/2018,19/10/2023,,WordPress,,-,-,-,-
franklinshvac.com,franklinshvac.com,$100,,100,0,0,Franklin's HVAC,Automotive And Vehicles,21989409,service@franklinshvac.com,,,instagram.com/franklinshvacllc2017,Tallahassee,FL,32312,US,18/04/2022,19/10/2023,21/08/2017,19/10/2023,,WordPress,,-,-,-,-
frankton.net,frankton.net,$250,$8360,0,0,69,Frankton Telecommunications,Technology And Computing,58515254,info@frankton.net;tim@frankton.net;matt@frankton.net;melinda@frankton.net;mike@frankton.net;kyle@frankton.net;ashton@frankton.net,,,,,PA,17362,US,10/01/2021,19/10/2023,02/12/2018,19/10/2023,,WordPress,,-,-,-,-
frcomfortsolutions.com,frcomfortsolutions.com,$1000,,,,,,,28418792,,,,,,,,,11/11/2021,18/06/2023,19/09/2021,19/10/2023,,,,-,-,-,-
frdetailing.club,frdetailing.club,$100,,,,,,,Outside Top 100m,,,,,,,,,18/07/2023,23/09/2023,18/07/2023,19/10/2023,,Durable,,-,-,-,-
frederickhvacservices.com,frederickhvacservices.com,$250,,0,0,0,,,Outside Top 100m,,,,,,,,,28/08/2022,19/10/2023,11/08/2022,19/10/2023,,WordPress,,-,-,-,-
fredericksburg-carpetcleaning.com,fredericksburg-carpetcleaning.com,$100,,,,,Fredericksburg Carpet Cleaning,Business And Industrial,Outside Top 100m,,,,,,,,,04/06/2021,19/10/2023,20/04/2021,19/10/2023,,WordPress;Beaver Builder,,-,-,-,-
freedleplumbing.com,freedleplumbing.com,$250,,0,0,0,Freedle Plumbing,Home And Garden,54942657,,,,,,NC,27295,US,22/11/2019,15/10/2023,06/08/2018,19/10/2023,,WordPress,,-,-,-,-
freedom-service.com,freedom-service.com,$250,,0,0,0,Freedom Home Services,,Outside Top 100m,info@freedom-service.com,,,,,,,,18/06/2023,19/10/2023,02/06/2021,19/10/2023,,WordPress,,-,-,-,-
freedomacandheating.com,freedomacandheating.com,$100,,0,0,0,Freedom AC and Heating LLC,,Outside Top 100m,,,,,Corona,CA,92880,US,01/01/2023,19/10/2023,05/11/2022,19/10/2023,,WordPress,,-,-,-,California CCPA
freedomcarpetpros.com,freedomcarpetpros.com,$100,,0,0,0,,,Outside Top 100m,FreedomCarpetPros@gmail.com,,,,,,,,30/03/2023,19/10/2023,05/11/2022,19/10/2023,,WordPress,,Top 50m,-,-,-
freedomcoolingjax.com,freedomcoolingjax.com,$100,,,,,By Freedom hvac Group,,Outside Top 100m,,,,,Jacksonville,FL,32257,US,29/05/2022,23/09/2023,16/01/2022,19/10/2023,,Wix,,-,-,-,-
freedomelectricalservices.com,freedomelectricalservices.com,$250,$29616,0,0,0,Freedom Electrical Services Inc,Automotive And Vehicles,Outside Top 100m,info@freedomelectricalservices.com,,,instagram.com/freedomelectrical,Sapulpa,OK,74067,US,10/11/2019,19/10/2023,03/07/2017,19/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
freedomgreenclean.com,freedomgreenclean.com,$1000,,0,0,0,Freedom Green Clean,Business And Industrial,26489091,,,twitter.com/freedomcarpets,instagram.com/freedom_green_clean,Saint Petersburg,FL,33702,US,07/11/2017,19/10/2023,19/10/2009,19/10/2023,,WordPress,,-,-,-,-
freedomhaulingjunk.com,freedomhaulingjunk.com,$100,$13202,,,,,,Outside Top 100m,,,,,,FL,33549,US,03/12/2021,19/10/2023,15/11/2021,19/10/2023,Ecwid,Duda,,-,-,-,-
freedomheatingcoolingpa.com,freedomheatingcoolingpa.com,$100,,0,0,0,,,Outside Top 100m,filler@godaddy.com,,,,,,,,30/07/2023,19/10/2023,21/02/2023,19/10/2023,,Google Search Appliance;GoDaddy Website Builder,,-,-,-,-
freedomservicesdestin.com,freedomservicesdestin.com,$250,,,,,,Business And Industrial,44631982,,,,,,,,,16/09/2020,19/10/2023,08/09/2020,19/10/2023,,WordPress,,-,-,-,-
freedomwindowcleaningservices.com,freedomwindowcleaningservices.com,$250,$29616,,,,,,Outside Top 100m,,,,,,,,,21/03/2023,10/09/2023,21/03/2023,09/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
freeonlineacquote.com,freeonlineacquote.com,$500,,,,,,,Outside Top 100m,,,,,,,,,18/07/2023,19/10/2023,29/06/2023,19/10/2023,,WordPress,,-,-,-,-
freezonerva.com,freezonerva.com,$250,,0,0,0,,Home And Garden,81278784,,,,,Richmond,VA,23225,US,03/03/2020,31/05/2023,27/06/2016,19/10/2023,,WordPress,,-,-,-,-
freon-hvac.com,freon-hvac.com,$100,,,,,,,Outside Top 100m,support@freonhvac.com,,,,,,,,30/07/2023,19/10/2023,26/05/2023,19/10/2023,,WordPress,,-,-,-,-
freonhvac.com,freonhvac.com,$100,,0,0,0,,,Outside Top 100m,,,,,,,,,30/03/2023,31/05/2023,18/10/2022,19/10/2023,,WordPress,,-,-,-,-
frescaclean.ca,frescaclean.ca,$100,$13713,,,,Fresca Clean,Business And Industrial,82911176,hello@frescaclean.ca,,,instagram.com/frescaclean,,,,,29/11/2020,19/10/2023,19/11/2017,19/10/2023,Wix Stores,Wix,,-,-,-,-
freshdryllc.com,freshdryllc.com,$250,,10000,0,0,FreshDry,Home And Garden,25951057,,,,instagram.com/freshdry,Riverside,CA,92503,US,26/10/2018,19/10/2023,11/01/2014,19/10/2023,,WordPress,,-,-,-,California CCPA
freshfloorsandmore.com,freshfloorsandmore.com,$100,,100,0,0,,Home And Garden,31243213,hello@freshfloorsandmore.com,,twitter.com/floorsfresh,instagram.com/freshfloorsandmore,Cedar Park,TX,78613,US,03/03/2020,19/10/2023,17/07/2017,19/10/2023,,GoDaddy Website Builder,,-,-,-,-
freshlinenclub.com,freshlinenclub.com,$1000,$136198,0,0,0,The Fresh Linen Club,Business And Industrial,84802320,info@freshlinenclub.com;bookus@freshlinenclub.com,,twitter.com/freshlinenclub,instagram.com/thefreshlinenclub,Pompano Beach,FL,33064,US,14/07/2023,20/08/2023,25/08/2019,19/10/2023,Wix Stores,Townsquare Interactive;Wix;WordPress,,-,-,-,-
freshlycleaningco.com,freshlycleaningco.com,$100,,,,,,Home And Garden,Outside Top 100m,,,,,Mesa,AZ,85209,US,20/04/2021,19/10/2023,16/10/2020,19/10/2023,,GoDaddy Website Builder,,-,-,-,-
freshndricarpetcleaning.com,freshndricarpetcleaning.com,$500,,0,0,0,Fresh N Dri Carpet Cleaning,Business And Industrial,Outside Top 100m,info@freshndricarpetcleaning.com,,,,,,,,16/10/2021,19/10/2023,29/09/2021,19/10/2023,,WordPress,,-,-,-,-
freshstartcleaningservice.us,freshstartcleaningservice.us,$250,,0,0,0,FreshStart Cleaning Service,Business And Industrial,6547492,info@freshstartcleaningservice.us,,,instagram.com/freshstartcarpets,Daphne,AL,36526,US,03/03/2020,19/10/2023,28/09/2014,19/10/2023,,WordPress,,-,-,-,-
freshstartjunkremovals.com,freshstartjunkremovals.com,$100,,0,0,0,Fresh Start Junk Removal,,Outside Top 100m,info@fsjunk.com,,,instagram.com/freshstartjunkremovals,,,,,30/07/2023,19/10/2023,18/10/2022,19/10/2023,,WordPress,,-,-,-,-
freshtechac.com,freshtechac.com,$250,$29386,100,0,0,freshtechac,Automotive And Vehicles,27430006,service@freshtechac.com,,,instagram.com/freshactechair,Spring,TX,77373,US,03/03/2020,19/10/2023,28/02/2013,19/10/2023,Wix Stores,Wix,CHIIRP,Top 10m,-,-,-
freshwavefloorcleaning.com,freshwavefloorcleaning.com,$100,,0,0,0,,Business And Industrial,Outside Top 100m,help@freshwavefloorcleaning.com,,,,,,,,29/11/2020,19/10/2023,12/08/2020,19/10/2023,,WordPress,,-,-,-,-
freyheatingandplumbing.com,freyheatingandplumbing.com,$100,,,,,,Home And Garden,23397752,info@freyheatingandplumbing.com,,,,Franklin,NJ,7416,US,29/11/2020,19/10/2023,24/11/2002,19/10/2023,,Market Hardware,,-,-,-,-
freyheatingandplumbing.mobi,freyheatingandplumbing.mobi,$100,,,,,,Home And Garden,Outside Top 100m,info@FreyHeatingandPlumbing.com,,,,Franklin,NJ,7416,US,17/09/2020,19/10/2023,24/06/2013,19/10/2023,,Market Hardware,,-,-,-,-
fridayscarpetcleaningservicesllc.com,fridayscarpetcleaningservicesllc.com,$250,,,,,,Home And Garden,Outside Top 100m,,,,,,,,,21/09/2021,18/06/2023,21/09/2021,19/10/2023,,Netlify,,-,-,-,-
fridgerepairs.ca,fridgerepairs.ca,$250,,0,0,0,Fridge Repair Repairs,Home And Garden,Outside Top 100m,,,,,,,,ES,06/09/2021,10/09/2023,05/08/2021,19/10/2023,,WordPress,,-,-,-,GDPR Spain
friendlycleaningkansascity.com,friendlycleaningkansascity.com,$250,,0,0,0,,Business And Industrial,238012,,,twitter.com/cleaningmo,,Kansas City,MO,64116,US,18/07/2021,31/05/2023,20/07/2015,19/10/2023,,WordPress,,-,-,-,-
friendlyplumbingteam.com,friendlyplumbingteam.com,$100,,0,0,0,,,Outside Top 100m,friendlyplumbingteam@gmail.com,,,,Hayward,CA,94545,US,08/05/2021,19/10/2023,16/02/2021,19/10/2023,,WordPress,,-,-,-,California CCPA
friscorealappliance.repair,friscorealappliance.repair,$1000,,0,0,0,,,Outside Top 100m,,,,,,,,,10/09/2023,19/10/2023,16/08/2023,19/10/2023,,Newfold Digital,,Top 50m,-,-,-
frontieraircon.com,frontieraircon.com,$100,,,,,,Business And Industrial,27401995,frontier@frontieraircon.net,,,,,TX,78572,US,08/05/2021,19/10/2023,18/08/2013,19/10/2023,,WordPress,,Top 10m,-,-,-
frontlinecomfort.com,frontlinecomfort.com,$500,,0,0,0,Frontline Comfort Systems,,Outside Top 100m,ross@frontlinecomfort.com;support@frontlinecomfort.com,,,,Edmond,OK,73003,US,03/03/2020,16/10/2023,05/08/2018,16/10/2023,,WordPress,,-,-,-,-
frontlinetint.com,frontlinetint.com,$100,,0,0,0,,,Outside Top 100m,,,,,,,,,24/09/2023,19/10/2023,18/06/2023,19/10/2023,,WordPress,,-,-,-,-
