Root Domain,Location on Site,Technology Spend,Sales Revenue,Social,Employees,SKU,Company,Vertical,Page Rank,Emails,X,Twitter,Instagram,City,State,Zip,Country,First Detected,Last Found,First Indexed,Last Indexed,eCommerce Platform,CMS Platform,CRM Platform,CRuX Rank,Cloudflare Rank,Exclusion,Compliance
fivestarchem-dry.com,fivestarchem-dry.com,$250,,0,0,0,Five Star Chem Dry,Business And Industrial,22958557,info@fivestarchem-dry.com,,twitter.com/fivestarchemdry,,Glacier View,WA,98203,US,2017-11-05,2023-10-16,2012-04-03,2023-10-16,,WordPress;Hugo,,Top 50m,-,-,-
fivestarcleaningmd.com,fivestarcleaningmd.com,$250,,0,0,0,,Business And Industrial,25787573,frank@fivestarcleaningmd.com,,,,Millersville,MD,21108,US,2019-01-12,2023-10-18,2012-05-12,2023-10-18,,Newfold Digital;WordPress,,-,-,-,-
fivestares.net,fivestares.net/*,$100,$9534,,,,Fivestares,,Outside Top 100m,fivestarelectricservicellc@outlook.com,,,,Kyle,TX,78640,US,2023-06-17,2023-10-18,2023-04-18,2023-10-18,Wix Stores,Wix,,-,-,-,-
fivestarhockinghills.com,fivestarhockinghills.com,$100,,,,,by Five StarLodging Solutions LLC,Business And Industrial,Outside Top 100m,info@fivestarhockinghills.com,,,,Logan,OH,43138,US,2020-03-03,2023-10-18,2019-06-02,2023-10-18,,Wix,,-,-,-,-
fixitguychicago.com,fixitguychicago.com,$100,,0,0,0,,Home And Garden,22171262,robert@fixitguychicago.com;info@fixitguychicago.com,,,,Chicago,IL,60647,US,2020-03-03,2023-10-18,2013-05-30,2023-10-18,,Wix,,Top 50m,-,-,-
fixitnick.org,fixitnick.org,$250,$27041,0,0,0,Fixit Nick,,Outside Top 100m,,,,,,,,,2022-12-31,2023-10-18,2021-07-31,2023-10-18,Squarespace Add to Cart,Squarespace,,-,-,-,-
fixitpacific.com,fixitpacific.com,$250,,0,0,0,Pacific Garage Door Service LLC,Automotive And Vehicles,27402248,info@fixitpacific.com,,twitter.com/fixitpacific,instagram.com/fixitpacific,Scottsdale,AZ,85255,US,2020-03-03,2023-06-17,2016-02-15,2023-10-18,,WordPress,,-,-,-,-
fixmyboatusa.com,fixmyboatusa.com,$250,,,,,,Automotive And Vehicles,84749285,,,,,Fort Pierce,FL,34982,US,2021-11-10,2023-10-18,2021-09-03,2023-10-18,,WordPress,,-,-,-,-
fixrightnow.com,fixrightnow.com,$100,,0,0,0,Affordable Heating And Air,Business And Industrial,27458273,tyler@fixrightnow.com,,,,Huntington,Indiana,46750,US,2022-04-17,2023-09-23,2014-12-28,2023-10-18,,WordPress,,-,-,-,-
fixterllc.com,fixterllc.com,$250,,0,0,0,,,Outside Top 100m,,,,,South Weymouth,MA,02190,US,2022-07-21,2023-10-18,2021-08-27,2023-10-18,,WordPress,,-,-,-,-
fixthathandyman.com,fixthathandyman.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2022-11-23,2023-07-29,2022-11-05,2023-10-18,,GoDaddy Website Builder,,-,-,-,-
fixthisgaragedoor.com,fixthisgaragedoor.com,$100,$3771,0,0,0,Fix This Garage Door,Automotive And Vehicles,43296397,sean@fixthisgaragedoor.com,,twitter.com/fixthisgaragedr,instagram.com/fixthisgaragedoor,Fort Worth,TX,76131,US,2020-03-18,2023-10-18,2016-12-24,2023-10-18,,WordPress,,-,-,-,-
fixtproplumbers.com,fixtproplumbers.com,$500,$30047,0,0,0,,,Outside Top 100m,,,,,Bethany,OK,73008,US,2021-03-27,2023-10-18,2020-12-15,2023-10-18,Ecwid,Thryv;Duda;WordPress;Camilyo,,-,-,-,-
fixxercompany.com,fixxercompany.com,$100,,0,0,0,Fixxer Company Plumbing,Business And Industrial,17900315,,,twitter.com/fixxercompany,,Mesquite,TX,75149,US,2020-07-21,2023-10-18,2014-01-04,2023-10-18,,WordPress,,-,-,-,-
flairhvac.com,flairhvac.com,$100,,0,0,0,FL-Air Heating & Cooling,Business And Industrial,38980751,contact@flairhvac.com,,,,Lutz,FL,33549,US,2023-09-23,2023-10-07,2019-08-25,2023-10-18,,Synchrony;WordPress;Beaver Builder,,Top 50m,-,-,-
flamingocoolsvegas.com,flamingocoolsvegas.com,$100,,,,,Flamingo Cooling & Heating LLC,Business And Industrial,61913925,,,twitter.com/flamingocooling,instagram.com/flamingocooling,Las Vegas,NV,89169,US,2019-06-02,2023-10-18,2019-06-02,2023-10-18,,GoDaddy Website Builder,,-,-,-,-
flashsnow-trashnyc.com,flashsnow-trashnyc.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2022-11-05,2023-10-18,2022-11-05,2023-10-18,,GoDaddy Website Builder,,-,-,-,-
flavinelectric.com,flavinelectric.com,$100,,,,,,,Outside Top 100m,scott@flavinelectric.com,,,,,,,,2023-09-17,2023-10-18,2022-11-04,2023-10-18,,Editor X;Wix,,-,-,-,-
flawlessexteriorcleaning.com,flawlessexteriorcleaning.com,$100,,0,0,0,Flawless Exterior Cleaning,Business And Industrial,73879560,Robin@onlineotter.com,,,,,,,,2020-07-21,2023-10-18,2020-07-21,2023-10-18,,WordPress,,-,-,-,-
floatinggoathandyman.com,floatinggoathandyman.com,$500,,,,,Floating Goat Handyman Services,,Outside Top 100m,floatinggoathandyman@gmail.com,,,,Salt Lake City,UT,84115,US,2023-02-21,2023-10-18,2023-02-21,2023-10-18,,WordPress,,-,-,-,-
floorcleanerfred.com,floorcleanerfred.com,$100,,0,0,0,Floor Cleaner Fred,Business And Industrial,37798954,contact@floorcleanerfred.com,,,instagram.com/floorcleanerfred,San Diego,CA,92131,US,2020-03-03,2023-10-18,2019-04-02,2023-10-18,,WordPress,,-,-,-,California CCPA
floorcleanings.com,floorcleanings.com,$500,,0,0,0,,Home And Garden,26422892,gunderwood@floorcleanings.com;sales@floorcleanings.com;ussales@floorcleanings.com,,,,,,,,2021-09-05,2023-10-18,2016-10-03,2023-10-18,,WordPress,CHIIRP,Top 50m,-,-,-
floorprocarpetcleaner.com,floorprocarpetcleaner.com,$100,,0,0,0,Floor Pro - Quality Cleaning,Business And Industrial,16899113,,,,instagram.com/floorprosc,Lexington,SC,29072,US,2021-09-21,2023-10-18,2014-12-28,2023-10-18,,Unbounce;WordPress,,-,-,-,-
floorshinellc.com,floorshinellc.com,$1000,,0,0,0,,,Outside Top 100m,,,,,,,,,2022-10-12,2023-07-30,2020-07-02,2023-10-18,,WordPress,,-,-,-,-
floridaautoceramics.com,floridaautoceramics.com,$100,$8366,0,0,0,Florida Auto Ceramics,Automotive And Vehicles,84760958,info@floridaautoceramics.com,,,,Jupiter,FL,33458,US,2021-09-05,2023-10-18,2018-04-09,2023-10-18,,WordPress,,-,-,-,-
floridacoolingteam.com,floridacoolingteam.com/*,$100,,,,,,,Outside Top 100m,office@floridacoolingteam.com,,,,,,,,2023-10-15,2023-10-18,2023-10-14,2023-10-18,,WordPress,,-,-,-,-
floridaecoliving.com,floridaecoliving.com,$500,,,,,Florida EcoLiving,,Outside Top 100m,team@floridaecoliving.com,,,,Orlando,FL,32801,US,2023-07-30,2023-07-30,2021-08-31,2023-10-18,,Voomly;WordPress,,-,-,-,-
floridagaragedoorpros.com,floridagaragedoorpros.com,$100,,0,0,0,Florida Garage Door Pros,Automotive And Vehicles,15005425,sales@floridagaragedoorpros.com,,twitter.com/florida_door,instagram.com/floridagaragedoorpros,,,,,2020-05-21,2023-10-18,2019-08-25,2023-10-18,,WordPress,,Top 10m,-,-,-
floridagaragedoors.net,floridagaragedoors.net,$250,$18445,500,0,0,Florida Garage Doors.net,Business And Industrial,14737880,info@floridagaragedoors.net;sales@floridagaragedoors.net,,,instagram.com/floridagaragedoorsnet,Jacksonville,FL,32217,US,2020-03-03,2023-10-18,2003-03-20,2023-10-18,Ecwid;Wix Stores,Wix,,Top 50m,-,-,-
floridainspection.center,floridainspection.center,$1000,,,,,Florida Inspection Center,Business And Industrial,24538900,,,,,,,,,2022-11-23,2023-09-24,2018-09-24,2023-10-18,,WordPress;Storefront WooTheme,Hubspot,-,-,-,-
floridamoldchick.com,floridamoldchick.com/*,$100,,0,0,0,,,Outside Top 100m,astriedieck@gmail.com,,,,,,,,2023-02-26,2023-09-21,2023-02-19,2023-10-08,,WordPress,,-,-,-,-
floridarestorationservice.com,plumbingaroundtheclock.floridarestorationservice.com,$100,,0,0,0,,,55953292,,,,,,,,,2023-07-18,2023-09-10,2010-09-17,2023-10-18,,WordPress,,-,-,-,-
floridascorpion.com,floridascorpion.com,$100,,0,0,0,,,Outside Top 100m,"filler@godaddy.comOrdersMy, filler@godaddy.com",,,,,,,,2023-02-10,2023-10-18,2019-08-25,2023-10-18,,Google Search Appliance;GoDaddy Website Builder,,-,-,-,-
floridavacuumcenter.com,floridavacuumcenter.com,$100,,0,0,0,,,84761904,"filler@godaddy.comOrdersMy, filler@godaddy.com",,,,,,,,2022-04-03,2023-10-18,2022-03-16,2023-10-18,,Google Search Appliance;GoDaddy Website Builder,,Top 50m,-,-,-
flowpw.com,flowpw.com,$100,,0,0,0,,,Outside Top 100m,,,,,,,,,2023-09-19,2023-09-23,2022-05-15,2023-10-18,,Google Search Appliance;GoDaddy Website Builder,,-,-,-,-
flyhvac.com,flyhvac.com,$100,,0,0,0,FLY HVAC,,73258533,"filler@godaddy.comOrdersMy, filler@godaddy.com",,,,Houston,TX,77036,US,2022-07-01,2023-10-18,2015-06-20,2023-10-18,,Google Search Appliance;Synchrony;GoDaddy Website Builder,,-,-,-,-
flynnelectrical.com,flynnelectrical.com,$100,$15019,100,0,0,Flynn Electrical Ltd,Automotive And Vehicles,65814172,office@flynnelectrical.com;jason.flynn@flynnelectrical.com,,,instagram.com/flynnelectrical,Conception Bay,NL,A1X,CA,2022-10-12,2023-09-19,2018-04-02,2023-10-18,Wix Stores,Wix,,-,-,-,-
flythelinehs.com,flythelinehs.com,$100,,,,,,,Outside Top 100m,info@flythelinehs.com,,,,,,,,2023-10-18,2023-10-18,2023-10-18,2023-10-18,,WordPress,,-,-,-,-
fmbsac.com,fmbsac.com,$100,,0,0,0,Florida Mechanical Building Supplies LLC,,Outside Top 100m,,,,,New York City,NY,10017,US,2023-06-18,2023-10-18,2023-02-21,2023-10-18,,Weblium,,-,-,-,-
foco-freshdetail.com,foco-freshdetail.com,$250,,0,0,0,,,Outside Top 100m,,,,,,,,,2023-06-18,2023-10-18,2023-04-20,2023-10-18,,,,-,-,-,-
foltzandsons.com,foltzandsons.com,$250,,,,,Foltz and Sons Electric,Business And Industrial,12068866,glenn@foltzandsons.com,,,,Spearfish,SD,57783,US,2019-12-23,2023-10-19,2015-05-25,2023-10-19,,Google Search Appliance;WordPress,,-,-,-,-
force-elegance.com,force-elegance.com/*,$1000,,0,0,0,,Law  Govt And Politics,84775088,chris@brute-elegance.com,,,,,,,,2021-09-05,2023-10-19,2020-09-17,2023-10-19,,LeadPages,Hubspot,-,-,-,-
forceappliancerepair.com,forceappliancerepair.com,$100,$15019,,,,,,Outside Top 100m,forceappliancerepair@gmail.com,,,,,,,,2023-05-16,2023-10-19,2023-03-14,2023-10-19,Wix Stores,Wix,,-,-,-,-
forceheatcool.com,forceheatcool.com,$100,,,,,,Law  Govt And Politics,84775211,tonya@forceheatcool.com,,twitter.com/forcemechanical,,Jackson,MI,49201,US,2019-04-30,2023-10-19,2018-03-12,2023-10-19,,Wix,,-,-,-,-
forecleania.com,forecleania.com,$250,$29616,0,0,0,ForeCleanIA,Automotive And Vehicles,Outside Top 100m,service@forecleania.com,,,,,,,,2022-09-01,2023-10-19,2021-06-15,2023-10-19,Squarespace Add to Cart,Squarespace,,-,-,-,-
foremostrepairs.com,foremostrepairs.com,$100,,,,,,Home And Garden,63811723,,,,,,,,,2021-03-06,2023-10-19,2011-05-20,2023-10-19,,,,-,-,-,-
forevercarpetcleaning.com,forevercarpetcleaning.com,$100,,0,0,0,,Business And Industrial,Outside Top 100m,,,,,,,,,2022-04-18,2023-09-23,2020-12-15,2023-10-19,,SiteBuilder;WebsiteBuilder,,-,-,-,-
fornoffelectric.com,fornoffelectric.com,$100,,,,,Fornoff Electric Inc,Automotive And Vehicles,22663193,info@fornoffelectric.com,,twitter.com/fornoffelectric,,Thousand Oaks,CA,91360,US,2019-01-20,2023-10-19,2002-06-23,2023-10-19,,WordPress,,-,-,-,California CCPA
forrestexcavationmaine.net,forrestexcavationmaine.net,$500,,0,0,0,,,53537097,,,,,Mount Vernon,ME,04352,US,2023-03-27,2023-10-19,2019-08-25,2023-10-19,,Townsquare Interactive;WordPress,,-,-,-,-
forthuntplumbing.com,forthuntplumbing.com,$1000,,0,0,0,Fort Hunt Plumbing,Home And Garden,Outside Top 100m,info@forthuntplumbing.com,,,,,,,,2023-07-30,2023-09-25,2011-02-08,2023-10-19,,WordPress,,-,-,-,-
fortwaynesewerservice.com,fortwaynesewerservice.com,$250,,0,0,0,,Business And Industrial,38299340,,,,,Fort Wayne,IN,46803,US,2020-09-16,2023-10-19,2020-04-21,2023-10-19,,WordPress,,-,-,-,-
fortworthkwikdry.com,fortworthkwikdry.com,$100,,0,0,0,Fort Worth Kwik Dry Total Cleaning,Business And Industrial,Outside Top 100m,DFWkwikdry@gmail.com,,,,,,,,2021-11-10,2023-09-23,2021-08-27,2023-10-09,,SiteBuilder;WordPress;WebsiteBuilder,,-,-,-,-
forward-detailing.com,forward-detailing.com,$500,$58405,250,0,0,,Finance,Outside Top 100m,d.ansara@forward-detailing.com;j.smith@forward-detailing.com,,,instagram.com/forward.detailing,,,,,2023-03-27,2023-06-18,2020-04-02,2023-10-19,Webflow Ecommerce,Webflow,,Top 50m,-,-,-
forzimp.com,forzimp.com,$100,,0,0,0,For Zimp,Business And Industrial,53910542,info@forzimp.com,,,,,,,,2023-05-26,2023-10-19,2011-02-08,2023-10-19,,WordPress,,-,-,-,-
fourelementservice.com,fourelementservice.com,$500,,0,0,0,,Business And Industrial,18126498,,,,,,IL,60047,US,2021-07-31,2023-10-19,2020-02-02,2023-10-19,,WordPress,,-,-,-,-
fourquartersinc.com,fourquartersinc.com,$1000,$96157,0,0,0,Four Quarters,Business And Industrial,Outside Top 100m,contact@fourquartersinc.com,,,,Riverton,NJ,08077,US,2022-09-01,2023-10-19,2011-02-08,2023-10-19,Wix Stores,Wix;WordPress,,Top 50m,-,-,-
fourseasonsgd.com,fourseasonsgd.com,$1000,,0,0,0,,Automotive And Vehicles,20782612,info@fourseasonsgd.com,,,,,IL,60172,US,2023-03-17,2023-10-19,2018-09-24,2023-10-19,,Plesk,,Top 50m,-,-,-
fourseasonsserviceco.com,fourseasonsserviceco.com,$100,,0,0,0,Four Seasons Service Co,Technology And Computing,58903491,cleanburn@conwaycorp.net,,,,Conway,AR,72032,US,2017-11-07,2023-10-19,2016-02-22,2023-10-19,,WordPress,,-,-,-,-
foxfamilyelectric.com,foxfamilyelectric.com,$1000,$115445,,,,,Automotive And Vehicles,33045340,davidf@foxfamilyelectric.com,,,,West Monroe,LA,71291,US,2023-06-18,2023-09-24,2011-02-07,2023-10-19,Ecwid,Duda;Thryv;Camilyo,,-,-,-,-
foxfamilyhvac.com,foxfamilyhvac.com,$250,,0,0,0,Fox Family Heating & Air,Home And Garden,13408683,,,twitter.com/foxfamilyhvac,instagram.com/foxfamilyhvac,Rancho Cordova,CA,95742,US,2020-03-18,2023-10-19,2015-09-14,2023-10-19,,WordPress,,Top 5m,-,-,California CCPA
fpmaintenance.com,fpmaintenance.com,$100,,,,,Four Points Property Maintenance LLC,,84788088,,,,,Haverhill,MA,01835,US,2020-03-03,2023-10-19,2018-02-24,2023-10-19,,WordPress,,-,-,-,-
franklinshvac.com,franklinshvac.com,$100,,100,0,0,Franklin's HVAC,Automotive And Vehicles,21989409,service@franklinshvac.com,,,instagram.com/franklinshvacllc2017,Tallahassee,FL,32312,US,2022-04-18,2023-10-19,2017-08-21,2023-10-19,,WordPress,,-,-,-,-
frankton.net,frankton.net,$250,$8360,0,0,69,Frankton Telecommunications,Technology And Computing,58515254,info@frankton.net;tim@frankton.net;matt@frankton.net;melinda@frankton.net;mike@frankton.net;kyle@frankton.net;ashton@frankton.net,,,,,PA,17362,US,2021-01-10,2023-10-19,2018-12-02,2023-10-19,,WordPress,,-,-,-,-
frcomfortsolutions.com,frcomfortsolutions.com,$1000,,,,,,,28418792,,,,,,,,,2021-11-11,2023-06-18,2021-09-19,2023-10-19,,,,-,-,-,-
frdetailing.club,frdetailing.club,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-07-18,2023-09-23,2023-07-18,2023-10-19,,Durable,,-,-,-,-
frederickhvacservices.com,frederickhvacservices.com,$250,,0,0,0,,,Outside Top 100m,,,,,,,,,2022-08-28,2023-10-19,2022-08-11,2023-10-19,,WordPress,,-,-,-,-
fredericksburg-carpetcleaning.com,fredericksburg-carpetcleaning.com,$100,,,,,Fredericksburg Carpet Cleaning,Business And Industrial,Outside Top 100m,,,,,,,,,2021-06-04,2023-10-19,2021-04-20,2023-10-19,,WordPress;Beaver Builder,,-,-,-,-
freedleplumbing.com,freedleplumbing.com,$250,,0,0,0,Freedle Plumbing,Home And Garden,54942657,,,,,,NC,27295,US,2019-11-22,2023-10-15,2018-08-06,2023-10-19,,WordPress,,-,-,-,-
freedom-service.com,freedom-service.com,$250,,0,0,0,Freedom Home Services,,Outside Top 100m,info@freedom-service.com,,,,,,,,2023-06-18,2023-10-19,2021-06-02,2023-10-19,,WordPress,,-,-,-,-
freedomacandheating.com,freedomacandheating.com,$100,,0,0,0,Freedom AC and Heating LLC,,Outside Top 100m,,,,,Corona,CA,92880,US,2023-01-01,2023-10-19,2022-11-05,2023-10-19,,WordPress,,-,-,-,California CCPA
freedomcarpetpros.com,freedomcarpetpros.com,$100,,0,0,0,,,Outside Top 100m,FreedomCarpetPros@gmail.com,,,,,,,,2023-03-30,2023-10-19,2022-11-05,2023-10-19,,WordPress,,Top 50m,-,-,-
freedomcoolingjax.com,freedomcoolingjax.com,$100,,,,,By Freedom hvac Group,,Outside Top 100m,,,,,Jacksonville,FL,32257,US,2022-05-29,2023-09-23,2022-01-16,2023-10-19,,Wix,,-,-,-,-
freedomelectricalservices.com,freedomelectricalservices.com,$250,$29616,0,0,0,Freedom Electrical Services Inc,Automotive And Vehicles,Outside Top 100m,info@freedomelectricalservices.com,,,instagram.com/freedomelectrical,Sapulpa,OK,74067,US,2019-11-10,2023-10-19,2017-07-03,2023-10-19,Squarespace Add to Cart,Squarespace,,-,-,-,-
freedomgreenclean.com,freedomgreenclean.com,$1000,,0,0,0,Freedom Green Clean,Business And Industrial,26489091,,,twitter.com/freedomcarpets,instagram.com/freedom_green_clean,Saint Petersburg,FL,33702,US,2017-11-07,2023-10-19,2009-10-19,2023-10-19,,WordPress,,-,-,-,-
freedomhaulingjunk.com,freedomhaulingjunk.com,$100,$13202,,,,,,Outside Top 100m,,,,,,FL,33549,US,2021-12-03,2023-10-19,2021-11-15,2023-10-19,Ecwid,Duda,,-,-,-,-
freedomheatingcoolingpa.com,freedomheatingcoolingpa.com,$100,,0,0,0,,,Outside Top 100m,"filler@godaddy.comBookingsMy, filler@godaddy.com",,,,,,,,2023-07-30,2023-10-19,2023-02-21,2023-10-19,,Google Search Appliance;GoDaddy Website Builder,,-,-,-,-
freedomservicesdestin.com,freedomservicesdestin.com,$250,,,,,,Business And Industrial,44631982,,,,,,,,,2020-09-16,2023-10-19,2020-09-08,2023-10-19,,WordPress,,-,-,-,-
freedomwindowcleaningservices.com,freedomwindowcleaningservices.com,$250,$29616,,,,,,Outside Top 100m,,,,,,,,,2023-03-21,2023-09-10,2023-03-21,2023-10-09,Squarespace Add to Cart,Squarespace,,-,-,-,-
freeonlineacquote.com,freeonlineacquote.com,$500,,,,,,,Outside Top 100m,,,,,,,,,2023-07-18,2023-10-19,2023-06-29,2023-10-19,,WordPress,,-,-,-,-
freezonerva.com,freezonerva.com,$250,,0,0,0,,Home And Garden,81278784,,,,,Richmond,VA,23225,US,2020-03-03,2023-05-31,2016-06-27,2023-10-19,,WordPress,,-,-,-,-
freon-hvac.com,freon-hvac.com,$100,,,,,,,Outside Top 100m,support@freonhvac.com,,,,,,,,2023-07-30,2023-10-19,2023-05-26,2023-10-19,,WordPress,,-,-,-,-
freonhvac.com,freonhvac.com,$100,,0,0,0,,,Outside Top 100m,,,,,,,,,2023-03-30,2023-05-31,2022-10-18,2023-10-19,,WordPress,,-,-,-,-
frescaclean.ca,frescaclean.ca,$100,$13713,,,,Fresca Clean,Business And Industrial,82911176,hello@frescaclean.ca,,,instagram.com/frescaclean,,,,,2020-11-29,2023-10-19,2017-11-19,2023-10-19,Wix Stores,Wix,,-,-,-,-
freshdryllc.com,freshdryllc.com,$250,,10000,0,0,FreshDry,Home And Garden,25951057,,,,instagram.com/freshdry,Riverside,CA,92503,US,2018-10-26,2023-10-19,2014-01-11,2023-10-19,,WordPress,,-,-,-,California CCPA
freshfloorsandmore.com,freshfloorsandmore.com,$100,,100,0,0,,Home And Garden,31243213,hello@freshfloorsandmore.com,,twitter.com/floorsfresh,instagram.com/freshfloorsandmore,Cedar Park,TX,78613,US,2020-03-03,2023-10-19,2017-07-17,2023-10-19,,GoDaddy Website Builder,,-,-,-,-
freshlinenclub.com,freshlinenclub.com,$1000,$136198,0,0,0,The Fresh Linen Club,Business And Industrial,84802320,info@freshlinenclub.com;bookus@freshlinenclub.com,,twitter.com/freshlinenclub,instagram.com/thefreshlinenclub,Pompano Beach,FL,33064,US,2023-07-14,2023-08-20,2019-08-25,2023-10-19,Wix Stores,Townsquare Interactive;Wix;WordPress,,-,-,-,-
freshlycleaningco.com,freshlycleaningco.com,$100,,,,,,Home And Garden,Outside Top 100m,,,,,Mesa,AZ,85209,US,2021-04-20,2023-10-19,2020-10-16,2023-10-19,,GoDaddy Website Builder,,-,-,-,-
freshndricarpetcleaning.com,freshndricarpetcleaning.com,$500,,0,0,0,Fresh N Dri Carpet Cleaning,Business And Industrial,Outside Top 100m,info@freshndricarpetcleaning.com,,,,,,,,2021-10-16,2023-10-19,2021-09-29,2023-10-19,,WordPress,,-,-,-,-
freshstartcleaningservice.us,freshstartcleaningservice.us,$250,,0,0,0,FreshStart Cleaning Service,Business And Industrial,6547492,info@freshstartcleaningservice.us,,,instagram.com/freshstartcarpets,Daphne,AL,36526,US,2020-03-03,2023-10-19,2014-09-28,2023-10-19,,WordPress,,-,-,-,-
freshstartjunkremovals.com,freshstartjunkremovals.com,$100,,0,0,0,Fresh Start Junk Removal,,Outside Top 100m,info@fsjunk.com,,,instagram.com/freshstartjunkremovals,,,,,2023-07-30,2023-10-19,2022-10-18,2023-10-19,,WordPress,,-,-,-,-
freshtechac.com,freshtechac.com,$250,$29386,100,0,0,freshtechac,Automotive And Vehicles,27430006,service@freshtechac.com,,,instagram.com/freshactechair,Spring,TX,77373,US,2020-03-03,2023-10-19,2013-02-28,2023-10-19,Wix Stores,Wix,CHIIRP,Top 10m,-,-,-
freshwavefloorcleaning.com,freshwavefloorcleaning.com,$100,,0,0,0,,Business And Industrial,Outside Top 100m,help@freshwavefloorcleaning.com,,,,,,,,2020-11-29,2023-10-19,2020-08-12,2023-10-19,,WordPress,,-,-,-,-
freyheatingandplumbing.com,freyheatingandplumbing.com,$100,,,,,,Home And Garden,23397752,info@freyheatingandplumbing.com,,,,Franklin,NJ,07416,US,2020-11-29,2023-10-19,2002-11-24,2023-10-19,,Market Hardware,,-,-,-,-
freyheatingandplumbing.mobi,freyheatingandplumbing.mobi,$100,,,,,,Home And Garden,Outside Top 100m,info@FreyHeatingandPlumbing.com,,,,Franklin,NJ,07416,US,2020-09-17,2023-10-19,2013-06-24,2023-10-19,,Market Hardware,,-,-,-,-
fridayscarpetcleaningservicesllc.com,fridayscarpetcleaningservicesllc.com,$250,,,,,,Home And Garden,Outside Top 100m,,,,,,,,,2021-09-21,2023-06-18,2021-09-21,2023-10-19,,Netlify,,-,-,-,-
fridgerepairs.ca,fridgerepairs.ca,$250,,0,0,0,Fridge Repair Repairs,Home And Garden,Outside Top 100m,,,,,,,,ES,2021-09-06,2023-09-10,2021-08-05,2023-10-19,,WordPress,,-,-,-,GDPR Spain
friendlycleaningkansascity.com,friendlycleaningkansascity.com,$250,,0,0,0,,Business And Industrial,238012,,,twitter.com/cleaningmo,,Kansas City,MO,64116,US,2021-07-18,2023-05-31,2015-07-20,2023-10-19,,WordPress,,-,-,-,-
friendlyplumbingteam.com,friendlyplumbingteam.com,$100,,0,0,0,,,Outside Top 100m,friendlyplumbingteam@gmail.com,,,,Hayward,CA,94545,US,2021-05-08,2023-10-19,2021-02-16,2023-10-19,,WordPress,,-,-,-,California CCPA
friscorealappliance.repair,friscorealappliance.repair,$1000,,0,0,0,,,Outside Top 100m,,,,,,,,,2023-09-10,2023-10-19,2023-08-16,2023-10-19,,Newfold Digital,,Top 50m,-,-,-
frontieraircon.com,frontieraircon.com,$100,,,,,,Business And Industrial,27401995,messagefrontier@frontieraircon.net,,,,,TX,78572,US,2021-05-08,2023-10-19,2013-08-18,2023-10-19,,WordPress,,Top 10m,-,-,-
frontlinecomfort.com,frontlinecomfort.com,$500,,0,0,0,Frontline Comfort Systems,,Outside Top 100m,ross@frontlinecomfort.com;support@frontlinecomfort.com,,,,Edmond,OK,73003,US,2020-03-03,2023-10-16,2018-08-05,2023-10-16,,WordPress,,-,-,-,-
